22032018,65.1047
21032018,65.21
20032018,65.1979
19032018,65.1925
18032018,64.9272
17032018,64.9272
16032018,64.9272
15032018,64.9502
14032018,64.8375
13032018,64.8602
12032018,65.0126
11032018,65.1953
10032018,65.1953
09032018,65.1953
08032018,65.13
07032018,64.8933
06032018,64.9299
05032018,65.1073
04032018,65.2376
03032018,65.2376
02032018,65.2376
01032018,65.175
28022018,65.1899
27022018,64.8752
26022018,64.7752
25022018,64.7626
24022018,64.7626
23022018,64.7626
22022018,65.0778
21022018,64.7576
20022018,64.8323
19022018,64.2526
18022018,64.2202
17022018,64.2202
16022018,64.2202
15022018,63.915
14022018,64.0723
13022018,64.2771
12022018,64.335
11022018,64.3726
10022018,64.3726
09022018,64.3726
08022018,64.2928
07022018,64.245
06022018,64.2724
05022018,64.1025
04022018,64.0574
03022018,64.0574
02022018,64.0574
01022018,64.0228
31012018,63.5627
30012018,63.6479
29012018,63.5799
28012018,63.6101
27012018,63.6101
26012018,63.6101
25012018,63.5649
24012018,63.6925
23012018,63.775
22012018,63.9125
21012018,63.8425
20012018,63.8425
19012018,63.8425
18012018,63.8504
17012018,63.9277
16012018,64.0474
15012018,63.5176
14012018,63.6001
13012018,63.6001
12012018,63.6001
11012018,63.6877
10012018,63.5949
09012018,63.7123
08012018,63.5075
07012018,63.3699
06012018,63.3699
05012018,63.3699
04012018,63.4049
03012018,63.4995
02012018,63.4898
01012018,63.8752
31122017,63.8752
30122017,63.8752
29122017,63.8752
28122017,64.0799
27122017,64.1551
26122017,64.0399
25122017,64.0399
24122017,64.0399
23122017,64.0399
22122017,64.0399
21122017,64.0252
20122017,64.1178
19122017,64.0299
18122017,64.2344
17122017,64.0424
16122017,64.0424
15122017,64.0424
14122017,64.3702
13122017,64.4317
12122017,64.3974
11122017,64.4121
10122017,64.4503
09122017,64.4503
08122017,64.4503
07122017,64.5775
06122017,64.5198
05122017,64.4058
04122017,64.3987
03122017,64.4973
02122017,64.4973
01122017,64.4973
30112017,64.4675
29112017,64.3122
28112017,64.4175
27112017,64.5022
26112017,64.6801
25112017,64.6801
24112017,64.6801
23112017,64.578
22112017,64.9
21112017,64.9176
20112017,65.1027
19112017,65.0123
18112017,65.0123
17112017,65.0123
16112017,65.3224
15112017,65.2154
14112017,65.4023
13112017,65.4521
12112017,65.1622
11112017,65.1622
10112017,65.1622
09112017,64.9699
08112017,64.9875
07112017,64.9948
06112017,64.6726
05112017,64.5226
04112017,64.5226
03112017,64.5226
02112017,64.602
01112017,64.5996
31102017,64.75
30102017,64.8949
29102017,65.0599
28102017,65.0599
27102017,65.0599
26102017,64.86
25102017,64.9249
24102017,65.1127
23102017,65.0226
22102017,65.01
21102017,65.01
20102017,65.01
19102017,65.0279
18102017,65.0528
17102017,65.0306
16102017,64.7424
15102017,64.9555
14102017,64.9555
13102017,64.9555
12102017,65.03
11102017,65.1445
10102017,65.2471
09102017,65.352
08102017,65.3831
07102017,65.3831
06102017,65.3831
05102017,65.1478
04102017,65.0216
03102017,65.5041
02102017,65.307
01102017,65.2795
30092017,65.2795
29092017,65.2795
28092017,65.4738
27092017,65.7125
26092017,65.4904
25092017,65.1079
24092017,64.7947
23092017,64.7947
22092017,64.7947
21092017,64.8043
20092017,64.2929
19092017,64.3313
18092017,64.1375
17092017,64.083
16092017,64.083
15092017,64.083
14092017,64.1224
13092017,63.9999
12092017,64.0564
11092017,63.911
10092017,63.7848
09092017,63.7848
08092017,63.7848
07092017,64.0151
06092017,64.1124
05092017,64.1274
04092017,64.0399
03092017,64.0331
02092017,64.0331
01092017,64.0331
31082017,63.9319
30082017,64.0253
29082017,64.0222
28082017,63.9048
27082017,64.0223
26082017,64.0223
25082017,64.0223
24082017,64.0323
23082017,64.0796
22082017,64.0995
21082017,64.1429
20082017,64.1452
19082017,64.1452
18082017,64.1452
17082017,64.1699
16082017,64.19
15082017,64.12
14082017,64.1171
13082017,64.17
12082017,64.17
11082017,64.17
10082017,64.105
09082017,63.8599
08082017,63.6419
07082017,63.8302
06082017,63.6194
05082017,63.6194
04082017,63.6194
03082017,63.6771
02082017,63.6801
01082017,64.0996
31072017,64.1859
30072017,64.1619
29072017,64.1619
28072017,64.1619
27072017,64.1551
26072017,64.3572
25072017,64.3852
24072017,64.3978
23072017,64.3399
22072017,64.3399
21072017,64.3399
20072017,64.4406
19072017,64.2951
18072017,64.3332
17072017,64.3452
16072017,64.3846
15072017,64.3846
14072017,64.3846
13072017,64.4499
12072017,64.5353
11072017,64.5901
10072017,64.495
09072017,64.5772
08072017,64.5772
07072017,64.5772
06072017,64.7628
05072017,64.7961
04072017,64.738
03072017,64.8579
02072017,64.6201
01072017,64.6201
30062017,64.6201
29062017,64.5869
28062017,64.5578
27062017,64.5101
26062017,64.448
25062017,64.5328
24062017,64.5328
23062017,64.5328
22062017,64.5998
21062017,64.5021
20062017,64.5128
19062017,64.4223
18062017,64.4323
17062017,64.4323
16062017,64.4323
15062017,64.6086
14062017,64.2997
13062017,64.3603
12062017,64.4399
11062017,64.2448
10062017,64.2448
09062017,64.2448
08062017,64.2413
07062017,64.347
06062017,64.4728
05062017,64.3631
04062017,64.4428
03062017,64.4428
02062017,64.4428
01062017,64.4652
31052017,64.4631
30052017,64.6572
29052017,64.5379
28052017,64.5029
27052017,64.5029
26052017,64.5029
25052017,64.6023
24052017,64.7347
23052017,64.8948
22052017,64.5353
21052017,64.5872
20052017,64.5872
19052017,64.5872
18052017,65.047
17052017,64.1009
16052017,64.0659
15052017,64.0471
14052017,64.3063
13052017,64.3063
12052017,64.3063
11052017,64.3702
10052017,64.546
09052017,64.656
08052017,64.3129
07052017,64.3783
06052017,64.3783
05052017,64.3783
04052017,64.186
03052017,64.1579
02052017,64.2258
01052017,64.2832
30042017,64.2832
29042017,64.2832
28042017,64.2832
27042017,64.1173
26042017,64.1228
25042017,64.2852
24042017,64.4478
23042017,64.6088
22042017,64.6088
21042017,64.6088
20042017,64.6231
19042017,64.5622
18042017,64.6021
17042017,64.4323
16042017,64.4323
15042017,64.4323
14042017,64.4323
13042017,64.4323
12042017,64.6766
11042017,64.4829
10042017,64.5599
09042017,64.325
08042017,64.325
07042017,64.325
06042017,64.5181
05042017,64.8932
04042017,65.1817
03042017,64.985
02042017,64.9111
01042017,64.9111
31032017,64.9111
30032017,64.9073
29032017,64.9042
28032017,65.0553
27032017,65.0354
26032017,65.3882
25032017,65.3882
24032017,65.3882
23032017,65.464
22032017,65.4201
21032017,65.2592
20032017,65.365
19032017,65.4289
18032017,65.4289
17032017,65.4289
16032017,65.3743
15032017,65.6632
14032017,65.7671
13032017,66.161
12032017,66.6345
11032017,66.6345
10032017,66.6345
09032017,66.7231
08032017,66.7829
07032017,66.632
06032017,66.6498
05032017,66.8168
04032017,66.8168
03032017,66.8168
02032017,66.7681
01032017,66.8338
28022017,66.65
27022017,66.6969
26022017,66.6081
25022017,66.6081
24022017,66.6081
23022017,66.7233
22022017,66.9866
21022017,66.9356
20022017,66.9391
19022017,67.1
18022017,67.1
17022017,67.1
16022017,66.9968
15022017,66.8882
14022017,66.813
13022017,66.9753
12022017,66.9334
11022017,66.9334
10022017,66.9334
09022017,66.7415
08022017,67.1444
07022017,67.422
06022017,67.163
05022017,67.321
04022017,67.321
03022017,67.321
02022017,67.2317
01022017,67.4272
31012017,67.6899
30012017,67.9506
29012017,68.0676
28012017,68.0676
27012017,68.0676
26012017,68.1841
25012017,68.0801
24012017,68.0955
23012017,68.1596
22012017,68.1739
21012017,68.1739
20012017,68.1739
19012017,68.136
18012017,68.1137
17012017,67.9834
16012017,68.1206
15012017,68.1629
14012017,68.1629
13012017,68.1629
12012017,67.9797
11012017,68.3914
10012017,68.2176
09012017,68.1699
08012017,67.9899
07012017,67.9899
06012017,67.9899
05012017,67.9358
04012017,68.0646
03012017,68.3688
02012017,68.1395
01012017,67.9191
31122016,67.9191
30122016,67.9191
29122016,68.014
28122016,68.2324
27122016,68.0163
26122016,67.8035
25122016,67.8035
24122016,67.8035
23122016,67.8035
22122016,67.9821
21122016,67.8802
20122016,68.0698
19122016,67.8589
18122016,67.8001
17122016,67.8001
16122016,67.8001
15122016,67.8016
14122016,67.4789
13122016,67.5391
12122016,67.4297
11122016,67.5642
10122016,67.5642
09122016,67.5642
08122016,67.3718
07122016,67.6449
06122016,67.8009
05122016,68.1644
04122016,68.256
03122016,68.256
02122016,68.256
01122016,68.3514
30112016,68.5087
29112016,68.6994
28112016,68.7202
27112016,68.5352
26112016,68.5352
25112016,68.5352
24112016,68.7566
23112016,68.7366
22112016,68.2952
21112016,68.1488
20112016,67.9434
19112016,67.9434
18112016,67.9434
17112016,67.8688
16112016,68.0686
15112016,67.7552
14112016,67.8111
13112016,67.2501
12112016,67.2501
11112016,67.2501
10112016,66.7357
09112016,66.5728
08112016,66.5959
07112016,66.7547
06112016,66.7443
05112016,66.7443
04112016,66.7443
03112016,66.7444
02112016,66.6706
01112016,66.7052
31102016,66.7769
30102016,66.7987
29102016,66.7987
28102016,66.7987
27102016,66.8193
26102016,66.8426
25102016,66.8111
24102016,66.8419
23102016,66.8979
22102016,66.8979
21102016,66.8979
20102016,66.7983
19102016,66.6627
18102016,66.7102
17102016,66.8151
16102016,66.7497
15102016,66.7497
14102016,66.7497
13102016,66.8939
12102016,66.7967
11102016,66.5908
10102016,66.5166
09102016,66.706
08102016,66.706
07102016,66.706
06102016,66.7363
05102016,66.5729
04102016,66.4846
03102016,66.5415
02102016,66.6298
01102016,66.6298
30092016,66.6298
29092016,66.8661
